venta_id,cliente_id,producto_id,canal,cantidad,precio_unitario,descuento_pct,total_venta,metodo_pago,estado_venta,fecha_venta,zona_tienda
VS-0003805,CLI-00761,PRD-0149,tienda_sur,8,232.66,15,1861.28,efectivo,completada,2026-03-31 01:34:17,zona_d
VS-0003806,CLI-01714,PRD-0189,tienda_sur,5,134.07,25,670.35,tarjeta,completada,2026-01-19 03:07:26,zona_c
VS-0003807,CLI-01614,PRD-0012,tienda_sur,3,146.41,5,439.23,yape,completada,2026-03-15 15:57:23,zona_c
VS-0003808,CLI-01249,PRD-0125,tienda_sur,7,234.96,25,1644.72,transferencia,completada,2026-01-17 16:07:17,zona_c
VS-0003809,CLI-02475,PRD-0184,tienda_sur,4,149.4,0,597.6,yape,completada,2026-01-22 20:31:30,zona_a
VS-0003810,CLI-01278,PRD-0168,tienda_sur,8,302.83,0,2422.64,efectivo,completada,2026-01-18 18:57:56,zona_d
VS-0003811,CLI-02238,PRD-0031,tienda_sur,6,295.26,5,1771.56,tarjeta,completada,2026-01-31 22:29:58,zona_a
VS-0003812,CLI-00343,PRD-0067,tienda_sur,7,96.38,5,674.66,tarjeta,completada,2026-02-22 07:28:14,zona_c
VS-0003813,CLI-02860,PRD-0078,tienda_sur,2,54.94,0,109.88,yape,completada,2026-03-10 10:11:45,zona_a
VS-0003814,CLI-01966,PRD-0179,tienda_sur,6,389.09,0,2334.54,tarjeta,completada,2026-03-29 21:17:44,zona_d
VS-0003815,CLI-00688,PRD-0118,tienda_sur,2,53.23,0,106.46,yape,devuelta,2026-03-06 17:13:48,zona_a
VS-0003816,CLI-00924,PRD-0032,tienda_sur,4,132.44,0,529.76,efectivo,completada,2026-03-19 20:04:26,zona_a
VS-0003817,CLI-02725,PRD-0025,tienda_sur,8,397.73,0,3181.84,transferencia,completada,2026-03-06 03:50:42,zona_d
VS-0003818,CLI-02586,PRD-0197,tienda_sur,4,39.52,15,158.08,yape,completada,2026-02-19 11:07:46,zona_c
VS-0003819,CLI-01553,PRD-0080,tienda_sur,5,135.57,5,677.85,efectivo,completada,2026-03-06 04:55:33,zona_c
VS-0003820,CLI-02400,PRD-0026,tienda_sur,5,1165.21,0,5826.05,tarjeta,completada,2026-03-08 16:25:42,zona_c
VS-0003821,CLI-02517,PRD-0027,tienda_sur,4,29.13,5,116.52,tarjeta,completada,2026-01-12 08:46:59,zona_c
VS-0003822,CLI-00583,PRD-0147,tienda_sur,6,49.96,0,299.76,transferencia,completada,2026-01-03 11:27:03,zona_d
VS-0003823,CLI-00065,PRD-0124,tienda_sur,7,172.02,0,1204.14,tarjeta,completada,2026-02-08 22:24:35,zona_d
VS-0003824,CLI-00482,PRD-0019,tienda_sur,5,290.02,0,1450.1,tarjeta,completada,2026-01-03 02:10:44,zona_d
VS-0003825,CLI-00992,PRD-0194,tienda_sur,6,149.53,15,897.18,tarjeta,completada,2026-01-31 09:02:07,zona_c
VS-0003826,CLI-00039,PRD-0048,tienda_sur,7,307.21,0,2150.47,yape,completada,2026-03-25 05:15:16,zona_a
VS-0003827,CLI-00889,PRD-0042,tienda_sur,1,76.12,0,76.12,yape,completada,2026-01-14 05:34:09,zona_b
VS-0003828,CLI-02408,PRD-0151,tienda_sur,7,153.64,0,1075.48,tarjeta,completada,2026-01-06 18:00:18,zona_c
VS-0003829,CLI-00618,PRD-0131,tienda_sur,8,311.16,10,2489.28,efectivo,completada,2026-03-06 00:15:49,zona_a
VS-0003830,CLI-02879,PRD-0018,tienda_sur,8,128.89,10,1031.12,tarjeta,completada,2026-03-30 10:23:34,zona_b
VS-0003831,CLI-01376,PRD-0100,tienda_sur,4,344.59,5,1378.36,efectivo,pendiente,2026-02-17 08:07:02,zona_b
VS-0003832,CLI-02068,PRD-0075,tienda_sur,4,68.14,0,272.56,tarjeta,completada,2026-03-09 02:18:23,zona_c
VS-0003833,CLI-01555,PRD-0097,tienda_sur,4,168.78,0,675.12,transferencia,devuelta,2026-02-16 00:16:37,zona_a
VS-0003834,CLI-00181,PRD-0024,tienda_sur,8,115.36,15,922.88,yape,devuelta,2026-03-27 02:32:41,zona_c
VS-0003835,CLI-00420,PRD-0076,tienda_sur,8,115.51,15,924.08,efectivo,completada,2026-01-05 16:29:56,zona_b
VS-0003836,CLI-02724,PRD-0073,tienda_sur,3,57.82,15,173.46,yape,completada,2026-02-17 15:54:07,zona_b
VS-0003837,CLI-00183,PRD-0158,tienda_sur,4,230.04,0,920.16,efectivo,completada,2026-03-01 12:48:16,zona_d
VS-0003838,CLI-01470,PRD-0038,tienda_sur,7,33.41,20,233.87,efectivo,completada,2026-03-28 10:55:17,zona_c
VS-0003839,CLI-02531,PRD-0105,tienda_sur,4,74.64,5,298.56,yape,devuelta,2026-02-02 20:36:22,zona_a
VS-0003840,CLI-01717,PRD-0169,tienda_sur,4,1010.95,5,4043.8,efectivo,completada,2026-02-12 02:17:20,zona_c
VS-0003841,CLI-01773,PRD-0129,tienda_sur,4,89.95,10,359.8,transferencia,completada,2026-02-08 23:39:28,zona_a
VS-0003842,CLI-01565,PRD-0062,tienda_sur,7,127.56,0,892.92,efectivo,completada,2026-03-10 01:30:36,zona_c
VS-0003843,CLI-02671,PRD-0090,tienda_sur,6,10.21,15,61.26,transferencia,completada,2026-02-25 05:18:37,zona_a
VS-0003844,CLI-01515,PRD-0039,tienda_sur,6,48.86,20,293.16,efectivo,devuelta,2026-02-10 13:13:59,zona_b
VS-0003845,CLI-00770,PRD-0028,tienda_sur,5,7.67,10,38.35,tarjeta,completada,2026-03-15 20:58:27,zona_a
VS-0003846,CLI-00687,PRD-0077,tienda_sur,4,59.81,0,239.24,tarjeta,completada,2026-02-01 15:21:04,zona_a
VS-0003847,CLI-02210,PRD-0135,tienda_sur,1,123.81,0,123.81,tarjeta,completada,2026-01-20 13:58:29,zona_a
VS-0003848,CLI-02576,PRD-0080,tienda_sur,4,142.71,0,570.84,tarjeta,completada,2026-03-25 00:17:23,zona_c
VS-0003849,CLI-01759,PRD-0001,tienda_sur,3,380.31,0,1140.93,yape,devuelta,2026-02-14 20:05:21,zona_b
VS-0003850,CLI-02864,PRD-0001,tienda_sur,8,380.31,0,3042.48,tarjeta,completada,2026-03-12 02:21:56,zona_b
VS-0003851,CLI-02198,PRD-0135,tienda_sur,5,123.81,0,619.05,tarjeta,completada,2026-03-05 21:44:46,zona_a
VS-0003852,CLI-00501,PRD-0002,tienda_sur,1,30.58,15,30.58,yape,pendiente,2026-01-21 14:10:52,zona_a
VS-0003853,CLI-01167,PRD-0173,tienda_sur,8,176.53,0,1412.24,transferencia,completada,2026-03-06 01:39:08,zona_d
VS-0003854,CLI-02146,PRD-0043,tienda_sur,1,18.11,25,18.11,transferencia,completada,2026-01-19 11:22:58,zona_c
VS-0003855,CLI-00986,PRD-0162,tienda_sur,1,63.5,25,63.5,yape,completada,2026-01-20 06:50:38,zona_d
VS-0003856,CLI-01913,PRD-0095,tienda_sur,6,50.05,0,300.3,transferencia,completada,2026-02-10 13:58:23,zona_c
VS-0003857,CLI-01539,PRD-0179,tienda_sur,8,350.18,10,2801.44,yape,completada,2026-02-02 04:13:47,zona_a
VS-0003858,CLI-01294,PRD-0147,tienda_sur,7,42.47,15,297.29,yape,completada,2026-03-04 20:49:48,zona_b
VS-0003859,CLI-02267,PRD-0024,tienda_sur,5,101.79,25,508.95,tarjeta,completada,2026-02-06 02:23:58,zona_d
VS-0003860,CLI-01127,PRD-0151,tienda_sur,8,145.96,5,1167.68,tarjeta,completada,2026-03-29 22:44:54,zona_d
VS-0003861,CLI-02503,PRD-0166,tienda_sur,8,491.34,0,3930.72,tarjeta,completada,2026-03-29 05:45:13,zona_c
VS-0003862,CLI-02671,PRD-0110,tienda_sur,5,177.5,15,887.5,transferencia,completada,2026-02-26 20:36:51,zona_c
VS-0003863,CLI-00401,PRD-0161,tienda_sur,6,33.75,0,202.5,yape,completada,2026-02-10 02:51:18,zona_d
VS-0003864,CLI-01262,PRD-0094,tienda_sur,1,36.83,5,36.83,tarjeta,completada,2026-01-26 03:04:58,zona_c
VS-0003865,CLI-00966,PRD-0026,tienda_sur,6,1048.69,10,6292.14,yape,completada,2026-03-05 15:42:17,zona_c
VS-0003866,CLI-02097,PRD-0075,tienda_sur,8,68.14,0,545.12,tarjeta,completada,2026-03-09 06:43:40,zona_c
VS-0003867,CLI-02770,PRD-0198,tienda_sur,7,341.62,5,2391.34,yape,completada,2026-02-17 06:26:33,zona_c
VS-0003868,CLI-02229,PRD-0077,tienda_sur,4,59.81,0,239.24,tarjeta,completada,2026-02-04 02:59:08,zona_d
VS-0003869,CLI-01927,PRD-0052,tienda_sur,5,352.2,10,1761.0,transferencia,completada,2026-02-26 08:58:51,zona_a
VS-0003870,CLI-02463,PRD-0067,tienda_sur,4,76.09,25,304.36,efectivo,completada,2026-01-09 00:38:22,zona_b
VS-0003871,CLI-00321,PRD-0073,tienda_sur,4,68.02,0,272.08,tarjeta,completada,2026-03-04 15:53:27,zona_d
VS-0003872,CLI-00849,PRD-0184,tienda_sur,4,134.46,10,537.84,tarjeta,completada,2026-03-06 07:21:58,zona_a
VS-0003873,CLI-00395,PRD-0136,tienda_sur,1,93.42,10,93.42,yape,devuelta,2026-01-25 20:13:03,zona_b
VS-0003874,CLI-01668,PRD-0054,tienda_sur,6,93.72,5,562.32,tarjeta,devuelta,2026-02-16 10:54:43,zona_a
VS-0003875,CLI-00038,PRD-0016,tienda_sur,8,180.2,10,1441.6,efectivo,completada,2026-02-13 22:26:43,zona_d
VS-0003876,CLI-00607,PRD-0046,tienda_sur,1,362.76,0,362.76,efectivo,completada,2026-01-01 01:54:08,zona_a
VS-0003877,CLI-00211,PRD-0197,tienda_sur,6,46.5,0,279.0,yape,completada,2026-02-14 10:34:17,zona_a
VS-0003878,CLI-01571,PRD-0014,tienda_sur,3,268.24,15,804.72,transferencia,completada,2026-01-09 23:32:05,zona_c
VS-0003879,CLI-00675,PRD-0033,tienda_sur,7,696.3,0,4874.1,tarjeta,completada,2026-03-31 23:25:16,zona_d
VS-0003880,CLI-01092,PRD-0071,tienda_sur,4,63.96,10,255.84,efectivo,completada,2026-01-21 06:06:05,zona_a
VS-0003881,CLI-00058,PRD-0023,tienda_sur,5,51.83,20,259.15,yape,completada,2026-01-10 11:20:02,zona_c
VS-0003882,CLI-02779,PRD-0068,tienda_sur,7,158.32,5,1108.24,efectivo,completada,2026-03-31 01:13:21,zona_d
VS-0003883,CLI-00586,PRD-0178,tienda_sur,4,83.22,5,332.88,tarjeta,completada,2026-02-19 11:03:53,zona_d
VS-0003884,CLI-01269,PRD-0195,tienda_sur,1,155.94,10,155.94,efectivo,completada,2026-03-18 07:52:37,zona_d
VS-0003885,CLI-02495,PRD-0110,tienda_sur,2,208.82,0,417.64,transferencia,completada,2026-01-30 03:04:09,zona_c
VS-0003886,CLI-02289,PRD-0007,tienda_sur,5,14.89,25,74.45,tarjeta,completada,2026-03-13 18:13:13,zona_c
VS-0003887,CLI-02492,PRD-0101,tienda_sur,7,1072.29,5,7506.03,efectivo,completada,2026-01-20 05:12:21,zona_c
VS-0003888,CLI-01044,PRD-0015,tienda_sur,5,51.61,10,258.05,tarjeta,completada,2026-03-07 23:47:32,zona_c
VS-0003889,CLI-02160,PRD-0154,tienda_sur,1,45.43,5,45.43,yape,completada,2026-03-26 06:39:38,zona_c
VS-0003890,CLI-01773,PRD-0001,tienda_sur,6,380.31,0,2281.86,tarjeta,completada,2026-01-12 05:17:22,zona_b
VS-0003891,CLI-02100,PRD-0093,tienda_sur,3,721.46,20,2164.38,yape,completada,2026-03-30 06:25:42,zona_c
VS-0003892,CLI-00789,PRD-0116,tienda_sur,3,9.21,0,27.63,tarjeta,completada,2026-03-11 01:37:06,zona_d
VS-0003893,CLI-00109,PRD-0056,tienda_sur,8,236.84,0,1894.72,transferencia,completada,2026-02-20 05:24:41,zona_d
VS-0003894,CLI-00688,PRD-0142,tienda_sur,3,109.14,10,327.42,transferencia,completada,2026-02-28 20:16:37,zona_a
VS-0003895,CLI-01748,PRD-0195,tienda_sur,8,173.27,0,1386.16,tarjeta,completada,2026-03-21 10:41:02,zona_c
VS-0003896,CLI-02465,PRD-0196,tienda_sur,6,30.92,25,185.52,yape,completada,2026-01-26 10:15:56,zona_d
VS-0003897,CLI-01244,PRD-0031,tienda_sur,5,279.72,10,1398.6,efectivo,completada,2026-01-31 07:34:59,zona_b
VS-0003898,CLI-02455,PRD-0190,tienda_sur,8,236.97,0,1895.76,tarjeta,pendiente,2026-02-20 22:49:49,zona_d
VS-0003899,CLI-01530,PRD-0044,tienda_sur,1,100.66,5,100.66,tarjeta,completada,2026-01-27 05:58:48,zona_d
VS-0003900,CLI-02613,PRD-0040,tienda_sur,5,171.54,0,857.7,tarjeta,completada,2026-02-14 08:04:27,zona_c
VS-0003901,CLI-01771,PRD-0176,tienda_sur,2,63.97,10,127.94,yape,completada,2026-02-08 09:35:21,zona_c
VS-0003902,CLI-00988,PRD-0011,tienda_sur,6,75.37,0,452.22,tarjeta,completada,2026-02-02 14:36:50,zona_c
VS-0003903,CLI-00014,PRD-0011,tienda_sur,8,67.83,10,542.64,yape,completada,2026-03-06 08:58:55,zona_a
VS-0003904,CLI-01619,PRD-0022,tienda_sur,6,48.34,25,290.04,tarjeta,completada,2026-03-16 19:49:24,zona_b
VS-0003905,CLI-00275,PRD-0148,tienda_sur,2,154.04,0,308.08,tarjeta,completada,2026-01-26 16:40:08,zona_d
VS-0003906,CLI-02700,PRD-0190,tienda_sur,3,189.58,20,568.74,tarjeta,completada,2026-03-14 16:22:47,zona_c
VS-0003907,CLI-00857,PRD-0115,tienda_sur,3,972.54,15,2917.62,tarjeta,completada,2026-03-24 06:52:53,zona_d
VS-0003908,CLI-02416,PRD-0092,tienda_sur,1,1046.03,10,1046.03,transferencia,completada,2026-03-19 00:56:00,zona_a
VS-0003909,CLI-02858,PRD-0006,tienda_sur,7,375.74,5,2630.18,yape,completada,2026-03-02 05:49:14,zona_c
VS-0003910,CLI-00039,PRD-0080,tienda_sur,5,135.57,5,677.85,yape,completada,2026-02-01 05:35:10,zona_d
VS-0003911,CLI-02725,PRD-0163,tienda_sur,1,92.65,0,92.65,transferencia,completada,2026-03-08 15:21:36,zona_a
VS-0003912,CLI-00840,PRD-0121,tienda_sur,7,705.39,20,4937.73,efectivo,completada,2026-03-19 07:12:12,zona_b
VS-0003913,CLI-00748,PRD-0077,tienda_sur,4,59.81,0,239.24,tarjeta,completada,2026-01-14 15:50:29,zona_d
VS-0003914,CLI-00350,PRD-0082,tienda_sur,7,272.79,10,1909.53,efectivo,completada,2026-01-22 13:47:51,zona_c
VS-0003915,CLI-02552,PRD-0044,tienda_sur,3,95.36,10,286.08,tarjeta,completada,2026-02-02 18:51:27,zona_d
VS-0003916,CLI-00909,PRD-0169,tienda_sur,3,851.33,20,2553.99,transferencia,completada,2026-02-15 06:57:12,zona_c
VS-0003917,CLI-02119,PRD-0134,tienda_sur,2,97.62,0,195.24,tarjeta,completada,2026-03-04 04:14:22,zona_d
VS-0003918,CLI-01471,PRD-0177,tienda_sur,5,906.25,15,4531.25,transferencia,completada,2026-03-19 16:17:31,zona_a
VS-0003919,CLI-02242,PRD-0177,tienda_sur,5,1066.18,0,5330.9,tarjeta,completada,2026-01-02 07:18:40,zona_a
VS-0003920,CLI-01048,PRD-0067,tienda_sur,3,101.45,0,304.35,yape,devuelta,2026-03-16 09:29:53,zona_a
VS-0003921,CLI-00302,PRD-0077,tienda_sur,2,56.82,5,113.64,transferencia,completada,2026-03-16 18:13:35,zona_b
VS-0003922,CLI-00517,PRD-0017,tienda_sur,1,628.99,15,628.99,tarjeta,pendiente,2026-03-14 00:49:40,zona_c
VS-0003923,CLI-02514,PRD-0186,tienda_sur,8,60.93,20,487.44,efectivo,completada,2026-01-18 03:23:43,zona_a
VS-0003924,CLI-00905,PRD-0199,tienda_sur,1,300.07,20,300.07,yape,completada,2026-01-23 15:59:04,zona_a
VS-0003925,CLI-00681,PRD-0001,tienda_sur,4,380.31,0,1521.24,efectivo,completada,2026-01-21 18:04:37,zona_d
VS-0003926,CLI-01885,PRD-0148,tienda_sur,2,154.04,0,308.08,yape,completada,2026-02-28 15:14:06,zona_d
VS-0003927,CLI-02729,PRD-0123,tienda_sur,5,38.32,5,191.6,efectivo,pendiente,2026-02-03 00:01:15,zona_b
VS-0003928,CLI-02971,PRD-0073,tienda_sur,1,64.62,5,64.62,yape,completada,2026-03-14 21:30:35,zona_d
VS-0003929,CLI-00547,PRD-0103,tienda_sur,4,375.62,0,1502.48,yape,completada,2026-02-09 01:45:37,zona_a
VS-0003930,CLI-01614,PRD-0117,tienda_sur,6,146.98,5,881.88,tarjeta,completada,2026-02-28 14:29:37,zona_a
VS-0003931,CLI-02344,PRD-0097,tienda_sur,5,168.78,0,843.9,efectivo,completada,2026-03-14 08:37:21,zona_a
VS-0003932,CLI-00024,PRD-0050,tienda_sur,5,10.76,5,53.8,yape,completada,2026-03-21 09:30:31,zona_b
VS-0003933,CLI-00183,PRD-0040,tienda_sur,7,137.23,20,960.61,tarjeta,completada,2026-01-22 04:32:52,zona_b
VS-0003934,CLI-02566,PRD-0135,tienda_sur,6,92.86,25,557.16,efectivo,completada,2026-01-26 00:15:25,zona_d
VS-0003935,CLI-00323,PRD-0074,tienda_sur,1,100.23,0,100.23,tarjeta,completada,2026-02-10 01:22:07,zona_d
VS-0003936,CLI-01196,PRD-0004,tienda_sur,8,45.81,15,366.48,transferencia,completada,2026-02-07 09:06:18,zona_b
VS-0003937,CLI-00737,PRD-0195,tienda_sur,8,173.27,0,1386.16,yape,completada,2026-01-12 01:11:45,zona_c
VS-0003938,CLI-01909,PRD-0049,tienda_sur,7,1047.28,0,7330.96,efectivo,completada,2026-03-30 16:24:32,zona_d
VS-0003939,CLI-02885,PRD-0181,tienda_sur,6,106.33,0,637.98,efectivo,completada,2026-01-27 09:44:25,zona_a
VS-0003940,CLI-02114,PRD-0145,tienda_sur,1,306.58,10,306.58,yape,completada,2026-03-28 00:52:54,zona_d
VS-0003941,CLI-00812,PRD-0131,tienda_sur,7,345.73,0,2420.11,yape,completada,2026-02-25 03:37:35,zona_d
VS-0003942,CLI-00577,PRD-0123,tienda_sur,3,40.34,0,121.02,efectivo,completada,2026-03-12 22:16:41,zona_d
VS-0003943,CLI-00125,PRD-0056,tienda_sur,8,225.0,5,1800.0,tarjeta,pendiente,2026-03-28 11:23:42,zona_d
VS-0003944,CLI-02411,PRD-0066,tienda_sur,6,819.09,0,4914.54,efectivo,completada,2026-01-15 10:01:51,zona_a
VS-0003945,CLI-00317,PRD-0146,tienda_sur,5,85.82,0,429.1,efectivo,completada,2026-01-12 19:48:23,zona_c
VS-0003946,CLI-00191,PRD-0069,tienda_sur,6,55.23,0,331.38,tarjeta,completada,2026-02-11 02:11:39,zona_a
VS-0003947,CLI-02405,PRD-0146,tienda_sur,5,72.95,15,364.75,efectivo,completada,2026-01-13 07:43:36,zona_d
VS-0003948,CLI-02473,PRD-0054,tienda_sur,2,88.79,10,177.58,yape,completada,2026-02-19 13:36:56,zona_a
VS-0003949,CLI-02483,PRD-0170,tienda_sur,6,111.76,0,670.56,tarjeta,completada,2026-02-16 18:46:05,zona_a
VS-0003950,CLI-00263,PRD-0124,tienda_sur,7,154.82,10,1083.74,yape,completada,2026-02-02 15:32:51,zona_a
VS-0003951,CLI-02377,PRD-0032,tienda_sur,6,125.82,5,754.92,tarjeta,completada,2026-03-03 00:26:48,zona_b
VS-0003952,CLI-02203,PRD-0149,tienda_sur,6,246.35,10,1478.1,tarjeta,completada,2026-01-14 01:14:22,zona_c
VS-0003953,CLI-01882,PRD-0030,tienda_sur,2,185.13,25,370.26,efectivo,completada,2026-01-04 19:27:46,zona_d
VS-0003954,CLI-02073,PRD-0040,tienda_sur,2,145.81,15,291.62,efectivo,completada,2026-03-09 01:41:50,zona_a
VS-0003955,CLI-01347,PRD-0182,tienda_sur,4,116.18,0,464.72,yape,completada,2026-03-26 19:21:08,zona_b
VS-0003956,CLI-00606,PRD-0096,tienda_sur,2,66.38,15,132.76,tarjeta,completada,2026-02-17 03:19:47,zona_b
VS-0003957,CLI-01551,PRD-0040,tienda_sur,7,171.54,0,1200.78,tarjeta,completada,2026-03-06 23:20:38,zona_b
VS-0003958,CLI-00173,PRD-0199,tienda_sur,3,356.34,5,1069.02,efectivo,completada,2026-02-14 22:27:59,zona_a
VS-0003959,CLI-00103,PRD-0015,tienda_sur,3,57.34,0,172.02,yape,completada,2026-02-14 14:28:37,zona_b
VS-0003960,CLI-01043,PRD-0140,tienda_sur,8,117.83,0,942.64,efectivo,completada,2026-03-14 06:19:57,zona_c
VS-0003961,CLI-02826,PRD-0044,tienda_sur,8,105.96,0,847.68,tarjeta,completada,2026-03-06 11:01:48,zona_a
VS-0003962,CLI-02417,PRD-0062,tienda_sur,3,114.8,10,344.4,transferencia,completada,2026-02-03 23:32:50,zona_c
VS-0003963,CLI-01616,PRD-0130,tienda_sur,5,395.01,0,1975.05,efectivo,completada,2026-01-03 16:02:40,zona_d
VS-0003964,CLI-00959,PRD-0021,tienda_sur,6,15.48,15,92.88,efectivo,completada,2026-01-21 17:39:31,zona_c
VS-0003965,CLI-02997,PRD-0164,tienda_sur,1,305.63,10,305.63,efectivo,completada,2026-03-31 13:26:10,zona_b
VS-0003966,CLI-00396,PRD-0004,tienda_sur,2,43.11,20,86.22,yape,completada,2026-03-16 16:52:08,zona_a
VS-0003967,CLI-02941,PRD-0021,tienda_sur,7,16.39,10,114.73,yape,completada,2026-02-05 18:23:57,zona_a
VS-0003968,CLI-01462,PRD-0100,tienda_sur,3,326.46,10,979.38,transferencia,completada,2026-01-16 15:22:18,zona_b
VS-0003969,CLI-02262,PRD-0007,tienda_sur,6,19.86,0,119.16,efectivo,completada,2026-03-08 05:17:10,zona_c
VS-0003970,CLI-00685,PRD-0120,tienda_sur,4,276.01,5,1104.04,tarjeta,completada,2026-01-09 14:28:24,zona_c
VS-0003971,CLI-02648,PRD-0174,tienda_sur,3,300.93,5,902.79,efectivo,completada,2026-03-09 04:37:12,zona_d
VS-0003972,CLI-02052,PRD-0014,tienda_sur,8,299.8,5,2398.4,tarjeta,devuelta,2026-03-09 04:39:06,zona_b
VS-0003973,CLI-00588,PRD-0052,tienda_sur,6,391.33,0,2347.98,efectivo,completada,2026-02-21 08:20:35,zona_b
VS-0003974,CLI-02742,PRD-0048,tienda_sur,8,291.85,5,2334.8,tarjeta,completada,2026-03-30 02:02:48,zona_d
VS-0003975,CLI-00459,PRD-0144,tienda_sur,6,70.27,10,421.62,transferencia,completada,2026-02-05 17:57:05,zona_c
VS-0003976,CLI-00153,PRD-0087,tienda_sur,3,39.41,0,118.23,tarjeta,completada,2026-03-11 19:31:18,zona_c
VS-0003977,CLI-00859,PRD-0128,tienda_sur,1,50.61,0,50.61,tarjeta,completada,2026-03-04 23:35:51,zona_a
VS-0003978,CLI-01565,PRD-0081,tienda_sur,4,98.39,15,393.56,tarjeta,completada,2026-03-18 00:57:32,zona_a
VS-0003979,CLI-02642,PRD-0024,tienda_sur,8,122.15,10,977.2,tarjeta,completada,2026-02-07 06:29:29,zona_c
VS-0003980,CLI-02409,PRD-0082,tienda_sur,8,272.79,10,2182.32,transferencia,completada,2026-03-08 15:20:22,zona_a
VS-0003981,CLI-01426,PRD-0091,tienda_sur,5,37.36,25,186.8,tarjeta,completada,2026-01-18 08:02:58,zona_c
VS-0003982,CLI-02921,PRD-0074,tienda_sur,8,100.23,0,801.84,transferencia,completada,2026-01-20 04:45:24,zona_a
VS-0003983,CLI-01314,PRD-0170,tienda_sur,3,106.17,5,318.51,yape,devuelta,2026-01-31 11:14:50,zona_a
VS-0003984,CLI-00164,PRD-0069,tienda_sur,3,49.71,10,149.13,yape,completada,2026-02-10 09:09:00,zona_d
VS-0003985,CLI-02446,PRD-0054,tienda_sur,5,88.79,10,443.95,tarjeta,completada,2026-02-13 23:11:25,zona_a
VS-0003986,CLI-01088,PRD-0107,tienda_sur,3,52.86,0,158.58,tarjeta,completada,2026-02-07 21:43:22,zona_d
VS-0003987,CLI-02841,PRD-0029,tienda_sur,4,90.51,10,362.04,efectivo,completada,2026-02-12 04:45:47,zona_a
VS-0003988,CLI-00809,PRD-0061,tienda_sur,5,857.31,0,4286.55,tarjeta,completada,2026-02-18 09:37:18,zona_a
VS-0003989,CLI-02333,PRD-0136,tienda_sur,2,103.8,0,207.6,tarjeta,pendiente,2026-03-31 15:42:09,zona_b
VS-0003990,CLI-01368,PRD-0084,tienda_sur,1,88.9,20,88.9,efectivo,completada,2026-02-10 11:37:44,zona_a
VS-0003991,CLI-01856,PRD-0078,tienda_sur,7,49.45,10,346.15,tarjeta,completada,2026-02-01 01:19:33,zona_a
VS-0003992,CLI-01242,PRD-0166,tienda_sur,3,417.64,15,1252.92,tarjeta,completada,2026-01-07 07:12:00,zona_a
VS-0003993,CLI-01363,PRD-0021,tienda_sur,7,15.48,15,108.36,yape,completada,2026-01-06 18:55:16,zona_b
VS-0003994,CLI-01454,PRD-0126,tienda_sur,7,1043.23,0,7302.61,yape,devuelta,2026-03-05 07:46:19,zona_c
VS-0003995,CLI-01590,PRD-0001,tienda_sur,6,323.26,15,1939.56,tarjeta,completada,2026-03-10 08:03:10,zona_b
VS-0003996,CLI-01960,PRD-0177,tienda_sur,8,1012.87,5,8102.96,yape,completada,2026-02-12 20:58:15,zona_c
VS-0003997,CLI-02119,PRD-0199,tienda_sur,3,375.09,0,1125.27,transferencia,completada,2026-03-12 12:08:51,zona_d
VS-0003998,CLI-01517,PRD-0065,tienda_sur,8,199.53,0,1596.24,yape,completada,2026-03-08 22:35:30,zona_c
VS-0003999,CLI-01322,PRD-0096,tienda_sur,4,66.38,15,265.52,tarjeta,completada,2026-02-06 10:24:45,zona_c
VS-0004000,CLI-01349,PRD-0053,tienda_sur,2,4.92,5,9.84,efectivo,pendiente,2026-01-15 18:58:27,zona_d
VS-0004001,CLI-01050,PRD-0031,tienda_sur,1,295.26,5,295.26,tarjeta,completada,2026-03-22 15:59:42,zona_b
VS-0004002,CLI-01619,PRD-0033,tienda_sur,7,661.48,5,4630.36,transferencia,completada,2026-02-26 04:47:36,zona_d
VS-0004003,CLI-01327,PRD-0013,tienda_sur,4,345.58,25,1382.32,tarjeta,completada,2026-03-01 07:30:38,zona_c
VS-0004004,CLI-00654,PRD-0135,tienda_sur,8,105.24,15,841.92,yape,completada,2026-01-06 01:34:31,zona_a
VS-0004005,CLI-01003,PRD-0043,tienda_sur,1,24.14,0,24.14,tarjeta,completada,2026-02-07 18:06:01,zona_a
VS-0004006,CLI-00453,PRD-0112,tienda_sur,4,288.27,0,1153.08,tarjeta,completada,2026-03-14 17:42:09,zona_b
VS-0004007,CLI-02860,PRD-0079,tienda_sur,8,291.31,0,2330.48,transferencia,completada,2026-02-17 12:04:24,zona_a
VS-0004008,CLI-01748,PRD-0186,tienda_sur,3,60.93,20,182.79,yape,completada,2026-02-07 14:07:46,zona_c
VS-0004009,CLI-02916,PRD-0057,tienda_sur,8,358.8,10,2870.4,transferencia,completada,2026-03-02 21:30:55,zona_d
VS-0004010,CLI-02692,PRD-0075,tienda_sur,3,68.14,0,204.42,tarjeta,completada,2026-03-07 01:57:03,zona_c
VS-0004011,CLI-01985,PRD-0146,tienda_sur,2,85.82,0,171.64,yape,completada,2026-03-01 11:55:26,zona_c
VS-0004012,CLI-02860,PRD-0133,tienda_sur,7,92.0,5,644.0,efectivo,completada,2026-03-02 00:26:40,zona_c
VS-0004013,CLI-01246,PRD-0034,tienda_sur,1,104.06,0,104.06,yape,completada,2026-01-13 23:24:59,zona_a
